"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.933677708E0,-2.050735474E-1,5.722450104E0,1.006417145E1,1.157912075E1
9.943630708E0,-1.920506287E-1,5.744304657E0,1.046099625E1,1.193592736E1
9.953582708E0,4.580474854E-2,5.722001038E0,1.053284683E1,1.198683679E1
9.963534708E0,3.755690002E-1,5.568719788E0,1.039198975E1,1.179597995E1
9.973486708E0,6.372248840E-1,5.466632080E0,1.032058823E1,1.169635256E1
9.983439708E0,8.875044250E-1,5.428162079E0,1.041758652E1,1.178043787E1
9.993391708E0,1.051712952E0,5.328619080E0,1.057236465E1,1.188592343E1
1.000334371E1,1.102307739E0,5.126389618E0,1.072175400E1,1.193528222E1
1.001329671E1,1.026864624E0,4.877906342E0,1.090257797E1,1.198810359E1
1.002324871E1,9.134005737E-1,4.617447968E0,1.107726471E1,1.203581820E1
1.003320071E1,8.571176147E-1,4.347858582E0,1.104074066E1,1.189691049E1
1.004315271E1,8.967851257E-1,4.137096863E0,1.079629898E1,1.159654542E1
1.005310571E1,8.741821289E-1,4.108955383E0,1.042372375E1,1.123840405E1
1.006305771E1,8.419990540E-1,4.207600250E0,1.006896149E1,1.094517463E1
1.007300971E1,9.189390564E-1,4.310586090E0,9.784702606E0,1.073154260E1
1.008296171E1,1.125060425E0,4.367916870E0,9.511670380E0,1.052693365E1
1.009291471E1,1.334774323E0,4.354444885E0,9.200018463E0,1.026562967E1
1.010286671E1,1.382075958E0,4.319717102E0,8.930578766E0,1.001625314E1
1.011281871E1,1.282233582E0,4.242477722E0,8.784632263E0,9.839334539E0
1.012277171E1,1.133143616E0,4.046684875E0,8.851543121E0,9.798443170E0
1.013272371E1,9.845027161E-1,3.813619537E0,9.105714569E0,9.921037112E0
1.014267571E1,8.494834900E-1,3.640429688E0,9.424551544E0,1.013886198E1
1.015262771E1,7.337741089E-1,3.538192291E0,9.730365601E0,1.037965529E1
1.016258071E1,6.652166748E-1,3.491040344E0,9.894125061E0,1.051301986E1
1.017253271E1,6.569837952E-1,3.483555908E0,9.825417938E0,1.044536391E1
1.018248471E1,6.840774536E-1,3.524570618E0,9.490713959E0,1.014712824E1
1.019243771E1,7.206015015E-1,3.636537781E0,8.953630829E0,9.690778017E0
1.020238971E1,7.274871826E-1,3.834426270E0,8.448730774E0,9.306616684E0
1.021234171E1,6.797364807E-1,4.018992462E0,8.017627258E0,8.994258666E0
1.022229371E1,6.015989685E-1,4.119283905E0,7.675887909E0,8.732106069E0
1.023224671E1,5.128335571E-1,4.154011688E0,7.419022064E0,8.518256849E0
1.024219871E1,4.534071350E-1,4.181853790E0,7.181915131E0,8.323063384E0
1.025215071E1,4.243675232E-1,4.209845581E0,6.960226135E0,8.145405789E0
1.026210371E1,4.379891968E-1,4.275858307E0,6.821315002E0,8.062576335E0
1.027205571E1,4.634362793E-1,4.354893951E0,6.718329163E0,8.019714537E0
1.028200746E1,4.831951904E-1,4.396208038E0,6.637646942E0,7.976119334E0
1.029195946E1,5.059478760E-1,4.434378662E0,6.566395111E0,7.939599620E0
1.030191246E1,5.333409119E-1,4.496200104E0,6.467301178E0,7.894697741E0
1.031186446E1,5.159770203E-1,4.552033997E0,6.337221680E0,7.819694649E0
1.032181646E1,4.400848389E-1,4.597988434E0,6.212980042E0,7.741853350E0
1.033176846E1,3.454815674E-1,4.603077850E0,6.086343384E0,7.638799578E0
1.034172146E1,1.966909790E-1,4.586462402E0,6.063441010E0,7.605237773E0
1.035167346E1,1.050814819E-1,4.582570496E0,6.156547394E0,7.675550161E0
1.036162546E1,6.586303711E-3,4.588857422E0,6.412964172E0,7.885668348E0
1.037157846E1,-6.915618896E-2,4.593348083E0,6.794969788E0,8.202148719E0
1.038153046E1,-1.345701599E-1,4.615951080E0,7.209757233E0,8.561875546E0
1.039148246E1,-2.233355713E-1,4.631369019E0,7.505392456E0,8.822152440E0
1.040143446E1,-3.188369751E-1,4.630620575E0,7.668253784E0,8.963616459E0
1.041138746E1,-4.144880676E-1,4.644841003E0,7.729326782E0,9.027116971E0
1.042133946E1,-4.900808716E-1,4.698878632E0,7.833510132E0,9.147869732E0
1.043129146E1,-5.212161255E-1,4.807552643E0,8.050558777E0,9.391257918E0
1.044124346E1,-5.879772949E-1,4.956492920E0,8.348139954E0,9.726457734E0
1.045119646E1,-6.676116943E-1,5.130580902E0,8.624465332E0,1.005733404E1
1.046114846E1,-6.953041077E-1,5.291945343E0,8.784781952E0,1.027913067E1
1.047110046E1,-7.259902954E-1,5.478457489E0,8.932674408E0,1.050396261E1
1.048105346E1,-6.619235229E-1,5.679938507E0,9.127269745E0,1.077064980E1
1.049100546E1,-4.691244507E-1,5.799390106E0,9.396709442E0,1.105220121E1
1.050095746E1,-2.260299683E-1,5.881569214E0,9.692494354E0,1.133968222E1
1.051090946E1,6.107299805E-2,5.923032990E0,1.005189697E1,1.166733399E1
1.052086246E1,3.412902832E-1,5.938750305E0,1.040381516E1,1.198434829E1
1.053081446E1,4.896318054E-1,5.955964508E0,1.063553329E1,1.219950085E1
1.054076646E1,5.360353088E-1,5.974376221E0,1.069046906E1,1.225832916E1
1.055071946E1,5.026547241E-1,6.018684082E0,1.055170761E1,1.215795021E1
1.056067146E1,4.712200928E-1,6.043981476E0,1.007854156E1,1.176132478E1
1.057062346E1,4.577481079E-1,5.992039490E0,9.383686523E0,1.114305359E1
1.058057546E1,4.180805969E-1,5.923332367E0,8.794960785E0,1.061187980E1
1.059052846E1,3.661386108E-1,5.990093536E0,8.433163147E0,1.035053229E1
1.060048046E1,3.778143311E-1,6.040089569E0,8.367150421E0,1.032640459E1
1.061043246E1,4.348457336E-1,5.909710693E0,8.618477783E0,1.045905974E1
1.062038446E1,3.809577942E-1,5.710475006E0,9.189839630E0,1.082625540E1
1.063033746E1,1.351689148E-1,5.530998230E0,1.013751892E1,1.154900437E1
1.064028946E1,-1.814227295E-1,5.278473358E0,1.107007965E1,1.226547425E1
1.065024146E1,-5.891748047E-1,4.942122803E0,1.164712967E1,1.266599125E1
1.066019446E1,-9.616003418E-1,4.604425049E0,1.179023209E1,1.269389530E1
1.067014646E1,-1.224154358E0,4.387226715E0,1.161629379E1,1.247736325E1
1.068009846E1,-1.350791016E0,4.356540527E0,1.129206802E1,1.217845975E1
1.069005046E1,-1.320104828E0,4.502936096E0,1.087922653E1,1.184806652E1
1.070000346E1,-1.186881866E0,4.713398438E0,1.040531204E1,1.148456930E1
1.070995546E1,-1.020577698E0,4.906796265E0,9.974058838E0,1.116244051E1
1.071990746E1,-8.300239563E-1,5.088069305E0,9.676327972E0,1.096397337E1
1.072986046E1,-6.367758179E-1,5.242997131E0,9.552385712E0,1.091524508E1
1.073981246E1,-4.495152283E-1,5.293142853E0,9.617799683E0,1.098733343E1
1.074976446E1,-3.341052246E-1,5.157225494E0,9.853409729E0,1.112646774E1
1.075971646E1,-2.689906311E-1,4.862638092E0,1.016461258E1,1.127106712E1
1.076966946E1,-3.721261597E-1,4.534221039E0,1.038884628E1,1.134132997E1
1.077962146E1,-5.489085388E-1,4.203109589E0,1.038839722E1,1.121990319E1
1.078957346E1,-7.189549255E-1,3.908821564E0,1.004486160E1,1.080254724E1
1.079952546E1,-8.310717773E-1,3.679498444E0,9.431736603E0,1.015810240E1
1.080947846E1,-8.574169922E-1,3.566034393E0,8.701555023E0,9.442924601E0
1.081943046E1,-8.418493652E-1,3.551215210E0,8.017028503E0,8.808665384E0
1.082938246E1,-8.592132568E-1,3.571273499E0,7.455246735E0,8.311013518E0
1.083933546E1,-8.716374207E-1,3.564986572E0,7.043153687E0,7.941970467E0
1.084928746E1,-8.848100281E-1,3.531755676E0,6.780599670E0,7.696279545E0
1.085923946E1,-9.565109253E-1,3.520678711E0,6.630312195E0,7.567769258E0
1.086919146E1,-1.015039215E0,3.535198517E0,6.584357758E0,7.541995773E0
1.087914446E1,-1.032403107E0,3.527115326E0,6.583160248E0,7.539522369E0
1.088909646E1,-1.035546570E0,3.536545715E0,6.627168732E0,7.582801441E0
1.089904846E1,-1.008303223E0,3.573967896E0,6.678661652E0,7.641625702E0
1.090900146E1,-9.142987061E-1,3.609743500E0,6.689289551E0,7.655898703E0
1.091895346E1,-8.155041504E-1,3.662284241E0,6.677913208E0,7.659758331E0
1.092890546E1,-6.872209167E-1,3.750899963E0,6.638545074E0,7.655834627E0
1.093885746E1,-5.478607178E-1,3.853586426E0,6.545887756E0,7.615702609E0
1.094881046E1,-3.851490784E-1,4.024381256E0,6.471342773E0,7.630351342E0
1.095876246E1,-2.404000854E-1,4.241280212E0,6.402635651E0,7.683748650E0
1.096871446E1,-1.264869690E-1,4.430037689E0,6.370302887E0,7.760282969E0
1.097866646E1,1.496887207E-3,4.548890533E0,6.341712341E0,7.804468127E0
1.098861946E1,8.307723999E-2,4.595892792E0,6.340514832E0,7.831427757E0
1.099857146E1,1.207987976E-1,4.628524933E0,6.367608490E0,7.873009163E0
1.100852346E1,7.469467163E-2,4.693040771E0,6.435267792E0,7.965104050E0
1.101847646E1,-2.604583740E-2,4.773722992E0,6.622378693E0,8.163639454E0
1.102842846E1,-2.035766602E-1,4.830904083E0,6.856042786E0,8.389541131E0
1.103838046E1,-4.101470947E-1,4.854105835E0,7.067702637E0,8.583879348E0
1.104833246E1,-6.081852722E-1,4.814737701E0,7.207062836E0,8.688690533E0
1.105828546E1,-7.538323975E-1,4.818030853E0,7.333849182E0,8.807214566E0
1.106823746E1,-8.732839966E-1,4.912933502E0,7.463629303E0,8.978045606E0
1.107818946E1,-9.327104187E-1,5.027744751E0,7.673492889E0,9.221207032E0
1.108814246E1,-8.940907288E-1,5.152435455E0,7.941735077E0,9.508845639E0
1.109809446E1,-7.839198303E-1,5.350024567E0,8.206235046E0,9.827491379E0
1.110804646E1,-6.354286194E-1,5.559289398E0,8.424032135E0,1.011305026E1
1.111799846E1,-4.650828552E-1,5.721402283E0,8.633746033E0,1.036785015E1
1.112795146E1,-3.170407104E-1,5.851481781E0,8.894803162E0,1.065166077E1
1.113790346E1,-2.725831604E-1,5.874833221E0,9.203012238E0,1.092169406E1
1.114785546E1,-2.508782959E-1,5.827830963E0,9.495653687E0,1.114423585E1
1.115780746E1,-3.056643677E-1,5.695955200E0,9.644444275E0,1.120502752E1
1.116776046E1,-4.980143738E-1,5.563630371E0,9.626631317E0,1.112987115E1
1.117771246E1,-7.399113464E-1,5.531447296E0,9.562863922E0,1.107216078E1
1.118766446E1,-9.451345825E-1,5.598058777E0,9.524842987E0,1.108847038E1
1.119761746E1,-1.048719177E0,5.683830414E0,9.482481079E0,1.110509737E1
1.120756946E1,-9.602531433E-1,5.674549713E0,9.384884033E0,1.100902579E1
1.121752146E1,-7.382647705E-1,5.582640839E0,9.393266602E0,1.095191175E1
1.122747346E1,-4.963677979E-1,5.525609436E0,9.573791199E0,1.106509008E1
1.123742646E1,-2.537223816E-1,5.455854492E0,9.832453308E0,1.124757135E1
1.124737846E1,-1.092727661E-2,5.349126434E0,1.009785141E1,1.142715521E1
1.125733046E1,1.848655701E-1,5.282814331E0,1.039573196E1,1.166248454E1
1.126728346E1,3.116519165E-1,5.285059662E0,1.065274750E1,1.189579807E1
1.127723546E1,4.044589233E-1,5.217400360E0,1.069256470E1,1.190444427E1
1.128718746E1,4.168830872E-1,5.079237671E0,1.057625656E1,1.174008729E1
1.129713946E1,3.393443298E-1,4.994513855E0,1.044243484E1,1.158036134E1
1.130709246E1,2.535726929E-1,4.997357941E0,1.042222687E1,1.156117202E1
1.131704446E1,2.586621094E-1,4.967869263E0,1.050665131E1,1.162481625E1
1.132699646E1,3.050656128E-1,4.892426147E0,1.071995773E1,1.178755244E1
1.133694846E1,3.933819580E-1,4.824766846E0,1.095511871E1,1.197696750E1
1.134690146E1,5.430706787E-1,4.769980774E0,1.110091553E1,1.209454290E1
1.135685346E1,7.536827087E-1,4.780159607E0,1.117680771E1,1.217944966E1
1.136680546E1,9.633966064E-1,4.770878906E0,1.106139771E1,1.208486399E1
1.137675846E1,1.074315948E0,4.671485596E0,1.072250244E1,1.174516884E1
1.138671046E1,1.082399139E0,4.544699249E0,1.028077103E1,1.129248122E1
1.139666246E1,1.013242950E0,4.467160492E0,9.778415680E0,1.079812934E1
1.140661446E1,9.237290955E-1,4.435576172E0,9.267528076E0,1.031574952E1
1.141656746E1,8.521778870E-1,4.420756989E0,8.787476349E0,9.873653837E0
1.142651946E1,7.758366394E-1,4.424050140E0,8.357570343E0,9.488051653E0
1.143647146E1,7.024891663E-1,4.419110413E0,7.995173950E0,9.162141363E0
1.144642446E1,6.264472961E-1,4.366869049E0,7.628586273E0,8.812338511E0
1.145637646E1,5.339396667E-1,4.296964417E0,7.283404083E0,8.473309259E0
1.146632846E1,4.110452271E-1,4.279899902E0,7.007378082E0,8.221304577E0
1.147628046E1,3.118016052E-1,4.289180603E0,6.804998932E0,8.049987637E0
1.148623346E1,2.396516418E-1,4.328399048E0,6.667434998E0,7.952808351E0
1.149618546E1,2.191442871E-1,4.368365936E0,6.598428497E0,7.916432518E0
1.150613746E1,2.415975952E-1,4.415068817E0,6.594985657E0,7.940090545E0
1.151608946E1,3.251239014E-1,4.452790375E0,6.568790131E0,7.942421007E0
1.152604246E1,3.396437073E-1,4.459825745E0,6.544540558E0,7.926942326E0
1.153599446E1,3.050656128E-1,4.437821503E0,6.457421722E0,7.841276683E0
1.154594646E1,2.520758057E-1,4.424948273E0,6.365063782E0,7.756142493E0
1.155589946E1,2.267784119E-1,4.469256134E0,6.314618683E0,7.739514710E0
1.156585146E1,2.005828857E-1,4.508324890E0,6.261179810E0,7.718004886E0
1.157580346E1,1.559756470E-1,4.493655396E0,6.206244049E0,7.663858846E0
1.158575546E1,1.059796143E-1,4.510420532E0,6.230942688E0,7.692838997E0
1.159570846E1,8.801696777E-2,4.568799133E0,6.311026154E0,7.791708646E0
1.160566046E1,4.939727783E-2,4.621788940E0,6.367608490E0,7.868278781E0
1.161561246E1,-1.017883301E-2,4.680616608E0,6.371350708E0,7.905845007E0
1.162556446E1,-1.070274353E-1,4.776716766E0,6.390810242E0,7.979406838E0
1.163551746E1,-1.755848694E-1,4.897814941E0,6.447991333E0,8.099136588E0
1.164546946E1,-2.171983337E-1,4.994663544E0,6.591093750E0,8.272626902E0
1.165542146E1,-2.624043274E-1,5.092709656E0,6.784341888E0,8.487157506E0
1.166537446E1,-3.189866638E-1,5.191354523E0,7.034322052E0,8.748348473E0
1.167532646E1,-4.159849548E-1,5.291945343E0,7.346722412E0,9.063777314E0
1.168527846E1,-5.102888489E-1,5.424569550E0,7.652087402E0,9.393656962E0
1.169523046E1,-5.854325867E-1,5.561684418E0,7.917635193E0,9.693503594E0
1.170518346E1,-6.041436768E-1,5.690117340E0,8.168064423E0,9.972948478E0
1.171513546E1,-5.748046875E-1,5.803731079E0,8.447533264E0,1.026520887E1
1.172508746E1,-4.992118835E-1,5.886508942E0,8.694369965E0,1.051153029E1
1.173504046E1,-4.472698975E-1,5.931116180E0,8.912167053E0,1.071470537E1
1.174499246E1,-4.209246826E-1,5.950126648E0,9.171278229E0,1.094045379E1
1.175494446E1,-4.183799744E-1,6.001769257E0,9.474697266E0,1.122346490E1
1.176489646E1,-3.507206726E-1,6.063291321E0,9.729467468E0,1.146948316E1
1.177484946E1,-2.749781799E-1,6.129154358E0,9.876611481E0,1.162710628E1
1.178480146E1,-2.507286072E-1,6.207441559E0,9.918224945E0,1.170326372E1
1.179475346E1,-2.224374390E-1,6.297703857E0,9.810449066E0,1.165999413E1
1.180470546E1,-2.329156494E-1,6.359824677E0,9.523795166E0,1.145444429E1
1.181465846E1,-2.469863892E-1,6.382277985E0,9.129215698E0,1.114168092E1
1.182461046E1,-2.061213684E-1,6.386618958E0,8.749156036E0,1.083416444E1
1.183456246E1,-5.104385376E-2,6.452332306E0,8.562494202E0,1.072154395E1
1.184451546E1,9.595046997E-2,6.576723633E0,8.675958252E0,1.088736662E1
1.185446746E1,2.553689575E-1,6.644083557E0,9.167086945E0,1.132451070E1
1.186441946E1,3.860472107E-1,6.519692230E0,9.996512146E0,1.194092435E1
1.187437146E1,3.055146790E-1,6.165079651E0,1.086096451E1,1.249248159E1
1.188432446E1,-8.846603394E-2,5.710924072E0,1.153336624E1,1.287015994E1
1.189427646E1,-7.650590515E-1,5.271887054E0,1.191941345E1,1.305567024E1
1.190422846E1,-1.457070007E0,4.797673187E0,1.196776291E1,1.297567224E1
1.191418046E1,-1.925895081E0,4.367168427E0,1.171898026E1,1.265368445E1
1.192413346E1,-2.133213959E0,4.153862000E0,1.123563538E1,1.216736100E1
1.193408546E1,-2.082170105E0,4.279750214E0,1.053060150E1,1.155617853E1
1.194403746E1,-1.897005157E0,4.657115479E0,9.812095642E0,1.102563259E1
1.195399046E1,-1.608405304E0,5.035528564E0,9.217382355E0,1.062561307E1
1.196394246E1,-1.196162567E0,5.307213593E0,8.702153778E0,1.026278721E1
1.197389446E1,-8.481362915E-1,5.537135468E0,8.395142212E0,1.009245347E1
1.198384646E1,-6.251000977E-1,5.663622437E0,8.273594971E0,1.004588189E1
1.199379946E1,-5.451663208E-1,5.582191772E0,8.340655518E0,1.005109973E1
1.200375146E1,-6.001020813E-1,5.288652191E0,8.483159180E0,1.001468692E1
1.201370346E1,-7.942483521E-1,4.946763153E0,8.594677277E0,9.948355323E0
1.202365646E1,-1.077309723E0,4.654570770E0,8.557853851E0,9.801147271E0
1.203360846E1,-1.306333466E0,4.460424500E0,8.337212677E0,9.545208697E0
1.204356046E1,-1.421743469E0,4.395758972E0,7.968080292E0,9.210556713E0
1.205351246E1,-1.455273743E0,4.384981384E0,7.490722961E0,8.800955283E0
1.206346546E1,-1.490001526E0,4.369264069E0,7.032675476E0,8.412437067E0
1.207341746E1,-1.552571411E0,4.341272278E0,6.741081848E0,8.166964397E0
1.208336946E1,-1.523382111E0,4.277804260E0,6.619684296E0,8.027485442E0
1.209332146E1,-1.411864014E0,4.241878967E0,6.669530640E0,8.029292380E0
1.210327446E1,-1.310225372E0,4.248465271E0,6.803502045E0,8.127348138E0
1.211322646E1,-1.243763580E0,4.262685699E0,6.961872711E0,8.257427497E0
1.212317846E1,-1.200653229E0,4.271217957E0,7.056475983E0,8.335389871E0
1.213313146E1,-1.228046265E0,4.256847839E0,7.056775360E0,8.332282379E0
1.214308346E1,-1.256187744E0,4.208947449E0,7.023843842E0,8.284179415E0
1.215303546E1,-1.228495331E0,4.188589783E0,6.964567108E0,8.219408747E0
1.216298746E1,-1.103505249E0,4.231251068E0,6.905290375E0,8.173386360E0
1.217294046E1,-8.622070313E-1,4.324656830E0,6.869514771E0,8.163105466E0
1.218289246E1,-6.210585022E-1,4.458927612E0,6.755451965E0,8.118120495E0
1.219284446E1,-4.261637878E-1,4.603077850E0,6.543193359E0,8.011449345E0
1.220279646E1,-3.263214111E-1,4.733905792E0,6.231242065E0,7.832287494E0
1.221274946E1,-3.622467041E-1,4.819677429E0,5.911057892E0,7.635516917E0
1.222270146E1,-4.266128540E-1,4.852159882E0,5.650150452E0,7.459869581E0
1.223265346E1,-5.240602112E-1,4.901257782E0,5.530399475E0,7.408257913E0
1.224260646E1,-6.015989685E-1,4.980293427E0,5.546116791E0,7.478278906E0
1.225255846E1,-6.292913818E-1,5.074297943E0,5.690716095E0,7.650408939E0
1.226251046E1,-6.141728210E-1,5.176385651E0,5.987249451E0,7.938471682E0
1.227246246E1,-6.697073364E-1,5.276826782E0,6.434369659E0,8.348324486E0
1.228241708E1,-7.885601807E-1,5.366640015E0,6.969506836E0,8.831572778E0
1.229236908E1,-8.442443848E-1,5.473368073E0,7.499404907E0,9.322638071E0
1.230232108E1,-8.226892090E-1,5.620961151E0,8.062234497E0,9.862638941E0
1.231227408E1,-7.822732544E-1,5.822142792E0,8.575217743E0,1.039440510E1
1.232222608E1,-7.125183105E-1,5.984105988E0,8.871002655E0,1.072435988E1
1.233217808E1,-6.243516541E-1,6.075865173E0,8.931476898E0,1.082022330E1
1.234213008E1,-5.087919617E-1,6.159241791E0,8.915160828E0,1.084782104E1
1.235208308E1,-3.152444458E-1,6.268813934E0,8.997040558E0,1.097014795E1
1.236203508E1,-9.041198730E-2,6.304589539E0,9.168583832E0,1.112739651E1
1.237198708E1,7.828720093E-2,6.248905334E0,9.305099945E0,1.120891751E1
1.238193908E1,1.550775146E-1,6.189179535E0,9.359436951E0,1.122181146E1
1.239189208E1,9.595046997E-2,6.135740662E0,9.303303680E0,1.114486336E1
1.240184408E1,-8.053253174E-2,6.063441010E0,9.219178619E0,1.103472051E1
1.241179608E1,-3.147953796E-1,5.995332642E0,9.282796326E0,1.105501774E1
1.242174908E1,-4.311035156E-1,5.963299255E0,9.421857147E0,1.115877145E1
1.243170108E1,-3.832031250E-1,5.923781433E0,9.459878082E0,1.116813881E1
1.244165308E1,-3.336561584E-1,5.855972443E0,9.372759247E0,1.105677872E1
1.245160508E1,-3.007246399E-1,5.750142517E0,9.348659363E0,1.097961776E1
1.246155808E1,-2.225871277E-1,5.591771851E0,9.496851196E0,1.102305040E1
1.247151008E1,-4.999603271E-2,5.377118225E0,9.766739960E0,1.114922013E1
1.248146208E1,1.143621826E-1,5.135221252E0,1.013242950E1,1.136000456E1
1.249141408E1,2.228865051E-1,4.947212219E0,1.059287201E1,1.169331110E1
1.250136708E1,2.677931213E-1,4.830604706E0,1.103894440E1,1.205258264E1
1.251131908E1,3.206332397E-1,4.715494080E0,1.123578506E1,1.218940344E1
1.252127108E1,3.836521912E-1,4.559069366E0,1.108235413E1,1.198961532E1
1.253122408E1,4.167333984E-1,4.509971466E0,1.063119232E1,1.155576737E1
1.254117608E1,3.894900513E-1,4.651876373E0,1.019200562E1,1.121020226E1
1.255112808E1,3.444337463E-1,4.851112061E0,9.888436890E0,1.101966909E1
1.256108008E1,3.977229309E-1,4.925507355E0,9.608369293E0,1.080460859E1
1.257103308E1,5.032534790E-1,4.887336731E0,9.369316406E0,1.057938629E1
1.258098508E1,5.285508728E-1,4.824018402E0,9.263037415E0,1.045726454E1
1.259093708E1,5.180726624E-1,4.664450226E0,9.300309906E0,1.041735377E1
1.260089008E1,5.953120422E-1,4.461472321E0,9.372609558E0,1.039735263E1
1.261084208E1,7.110214233E-1,4.348607025E0,9.360035706E0,1.034534692E1
1.262079408E1,7.453001404E-1,4.339775391E0,9.338480530E0,1.032455042E1
1.263074608E1,7.557783508E-1,4.330644379E0,9.267079010E0,1.025692132E1
1.264069908E1,7.679031372E-1,4.314477997E0,9.112001495E0,1.011103194E1
1.265065108E1,7.860154724E-1,4.347858582E0,8.898844757E0,9.935347632E0
1.266060308E1,7.741900635E-1,4.448150024E0,8.584797821E0,9.699699094E0
1.267055508E1,7.078779602E-1,4.586013336E0,8.213869171E0,9.433994715E0
1.268050808E1,6.105802917E-1,4.745431824E0,7.839946747E0,9.184590164E0
1.269046008E1,5.162763977E-1,4.874014435E0,7.503895569E0,8.962756648E0
1.270041208E1,4.471202087E-1,4.956043854E0,7.231013031E0,8.777803633E0
1.271036508E1,4.020639038E-1,5.029840393E0,7.060367889E0,8.678118719E0
1.272031708E1,3.153941345E-1,5.125341797E0,7.008126526E0,8.688063041E0
1.273026908E1,2.411485291E-1,5.146747284E0,7.025789795E0,8.712570370E0
1.274022108E1,2.230361938E-1,5.093009033E0,7.003037109E0,8.662044500E0
1.275017408E1,1.737886047E-1,5.035079498E0,6.988517303E0,8.615196001E0
1.276012608E1,1.338217163E-1,5.063370667E0,7.015461273E0,8.652879731E0
1.277007808E1,9.849517822E-2,5.078638916E0,7.026837616E0,8.670566384E0
1.278003008E1,5.493576050E-2,5.018164673E0,6.932384033E0,8.558209100E0
1.278998308E1,-3.622467041E-2,4.981640625E0,6.738088074E0,8.379730690E0
1.279993508E1,-1.420545959E-1,4.975653076E0,6.461613007E0,8.156576836E0
1.280988708E1,-3.043171692E-1,4.996609497E0,6.225404205E0,7.988389883E0
1.281984008E1,-4.730163574E-1,5.024601288E0,6.126010895E0,7.937151382E0
1.282979208E1,-6.048921204E-1,5.058880005E0,6.123316498E0,7.965749576E0
1.283974408E1,-7.219487000E-1,5.046605530E0,6.240522766E0,8.058136366E0
1.284969608E1,-8.258326721E-1,4.994513855E0,6.425388336E0,8.180023443E0
1.285964908E1,-8.964857483E-1,4.955894165E0,6.594386902E0,8.297620881E0
1.286960108E1,-9.310638428E-1,4.945865021E0,6.748117218E0,8.418167655E0
1.287955308E1,-9.256750488E-1,5.009482727E0,6.936725006E0,8.606389795E0
1.288950608E1,-8.828640747E-1,5.124144287E0,7.150480499E0,8.841135392E0
1.289945808E1,-8.809181213E-1,5.235812073E0,7.335944824E0,9.055707110E0
1.290941008E1,-9.144483948E-1,5.320236511E0,7.491770782E0,9.234054465E0
1.291936208E1,-9.705816650E-1,5.446124725E0,7.663164368E0,9.451264012E0
1.292931508E1,-1.023571472E0,5.618715820E0,7.852071533E0,9.709412618E0
1.293926708E1,-9.677375793E-1,5.836213531E0,8.021219788E0,9.966838580E0
1.294921908E1,-8.099656677E-1,6.024372253E0,8.137827301E0,1.015742776E1
1.295917108E1,-6.948550415E-1,6.165528717E0,8.195457458E0,1.027920672E1
1.296912408E1,-6.833290100E-1,6.250701599E0,8.234376526E0,1.036065470E1
1.297907608E1,-6.563850403E-1,6.306236115E0,8.379125519E0,1.050757820E1
1.298902808E1,-5.556445312E-1,6.309529266E0,8.635691986E0,1.070953204E1
1.299898008E1,-4.538562012E-1,6.298751678E0,8.957971802E0,1.096017869E1
1.300893308E1,-4.031117249E-1,6.367159424E0,9.408983917E0,1.136803398E1
1.301888508E1,-4.064048767E-1,6.441405029E0,9.934690704E0,1.184714915E1
1.302883708E1,-4.977149963E-1,6.506220245E0,1.031804352E1,1.220822035E1
1.303879008E1,-5.755531311E-1,6.500083008E0,1.027134064E1,1.216892678E1
1.304874208E1,-5.788462830E-1,6.327342224E0,9.790839844E0,1.167179795E1
1.305869408E1,-6.252497864E-1,6.209686890E0,9.297016754E0,1.119757425E1
1.306864608E1,-6.483018494E-1,6.296805725E0,8.970545654E0,1.097910502E1
1.307859908E1,-5.926176453E-1,6.438710632E0,8.732241211E0,1.086555230E1
1.308855108E1,-4.391867065E-1,6.525230713E0,8.704997864E0,1.088799838E1
1.309850308E1,-3.691323853E-1,6.508764954E0,8.882828064E0,1.101838983E1
1.310845608E1,-5.026547241E-1,6.352789307E0,9.347761230E0,1.131332108E1
1.311840808E1,-7.479945374E-1,6.076763306E0,9.966275024E0,1.169671689E1
1.312836008E1,-9.882449341E-1,5.706882477E0,1.044213547E1,1.194082613E1
1.313831208E1,-1.235381012E0,5.338348846E0,1.071172485E1,1.203184042E1
1.314826508E1,-1.537003784E0,5.054539032E0,1.094958023E1,1.215746901E1
1.315821708E1,-1.788630524E0,4.928501129E0,1.114776810E1,1.231917433E1
1.316816908E1,-1.767823792E0,4.920567627E0,1.109971802E1,1.226951208E1
1.317812108E1,-1.493893433E0,5.028193817E0,1.058673477E1,1.181496525E1
1.318807408E1,-1.198407898E0,5.320086823E0,9.714049530E0,1.114011955E1
1.319802608E1,-1.044378204E0,5.626799011E0,8.962911530E0,1.063416081E1
1.320797808E1,-8.683442688E-1,5.812712402E0,8.521778870E0,1.035192554E1
1.321793108E1,-6.420149231E-1,5.876030731E0,8.322094116E0,1.020770154E1
1.322788308E1,-4.802014160E-1,5.818101196E0,8.269403687E0,1.012244695E1
1.323783508E1,-3.962260437E-1,5.673052826E0,8.344098358E0,1.009774732E1
1.324778708E1,-4.522096252E-1,5.458997955E0,8.503666534E0,1.011521116E1
1.325774008E1,-5.619314575E-1,5.162015533E0,8.663983154E0,1.010083043E1
1.326769208E1,-7.247927856E-1,4.793032837E0,8.642278290E0,9.908958694E0
