"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.774202483E1	3.451821899E-1	7.766299896E0	1.199006653E-1	7.774891703E0
1.775199683E1	2.436932373E-1	7.683821411E0	-5.298980713E-2	7.687867441E0
1.776196883E1	1.788780212E-1	7.578141174E0	-1.589694214E-1	7.581918773E0
1.777194083E1	1.273851013E-1	7.580536194E0	-2.041754150E-1	7.584355184E0
1.778191183E1	8.247848511E-2	7.648794250E0	-1.469943237E-1	7.650651183E0
1.779188383E1	9.999206543E-2	7.694598999E0	-5.089416504E-2	7.695416973E0
1.780185583E1	1.999841309E-1	7.773934021E0	1.260379028E-1	7.777527201E0
1.781182783E1	3.399430847E-1	7.890092468E0	1.965412903E-1	7.899857526E0
1.782179983E1	5.420228577E-1	8.082592163E0	1.681004333E-1	8.102489902E0
1.783177083E1	7.776329041E-1	8.427025909E0	2.401007080E-1	8.466234521E0
1.784174283E1	1.049916687E0	8.812174988E0	4.152365112E-1	8.884209274E0
1.785171483E1	1.224004669E0	9.098529510E0	5.186714172E-1	9.195131686E0
1.786168683E1	1.356928253E0	9.290280762E0	6.146218872E-1	9.408949515E0
1.787165883E1	1.394949188E0	9.460327148E0	8.671467590E-1	9.601854847E0
1.788162983E1	1.260678406E0	9.602980499E0	1.147663422E0	9.753136718E0
1.789160183E1	1.083147583E0	9.628577271E0	1.316661987E0	9.778359153E0
1.790157383E1	8.990304565E-1	9.596992950E0	1.329684906E0	9.730292462E0
1.791154583E1	8.452922058E-1	9.686955872E0	1.320853271E0	9.813067122E0
1.792151783E1	8.909472656E-1	9.911938019E0	1.232387238E0	1.002791507E1
1.793148883E1	8.677455139E-1	1.024409729E1	1.091979218E0	1.033861355E1
1.794146083E1	9.840536499E-1	1.056038956E1	9.758207703E-1	1.065093495E1
1.795143283E1	1.182241516E0	1.086919739E1	1.006656647E0	1.097954937E1
1.796140483E1	1.398541718E0	1.115839600E1	1.221909027E0	1.131188675E1
1.797137683E1	1.598376160E0	1.135718262E1	1.546434174E0	1.157289342E1
1.798134783E1	1.773062897E0	1.148112488E1	1.717079315E0	1.174343825E1
1.799131983E1	1.784588928E0	1.160641434E1	1.702110443E0	1.186552954E1
1.800129183E1	1.557660828E0	1.165102158E1	1.512305145E0	1.185156858E1
1.801126383E1	1.286574554E0	1.160746216E1	1.247206421E0	1.174495533E1
1.802123583E1	1.139580231E0	1.156944122E1	1.115330658E0	1.167880883E1
1.803120683E1	9.882449341E-1	1.162258072E1	1.023721161E0	1.170935590E1
1.804117883E1	9.131011963E-1	1.177032349E1	1.011147308E0	1.184891082E1
1.805115083E1	1.019679565E0	1.195728470E1	1.183289337E0	1.205887961E1
1.806112283E1	1.128054199E0	1.213331863E1	1.290616150E0	1.225380012E1
1.807109483E1	9.859996033E-1	1.224453735E1	1.091979218E0	1.233261160E1
1.808106583E1	5.402265930E-1	1.230276627E1	7.026388550E-1	1.233465054E1
1.809103783E1	1.303788757E-1	1.233524872E1	5.581892395E-1	1.234856003E1
1.810100983E1	7.708969116E-2	1.222657471E1	1.096619568E0	1.227589697E1
1.811098183E1	5.477110291E-1	1.206086929E1	2.556833038E0	1.234106765E1
1.812095383E1	1.165925446E0	1.177062286E1	4.240382080E0	1.256534062E1
1.813092483E1	1.523531799E0	1.129341522E1	5.315147095E0	1.257430575E1
1.814089683E1	1.817370758E0	1.076770844E1	5.576353912E0	1.226140711E1
1.815086883E1	1.472188568E0	1.023676254E1	4.876409454E0	1.143407258E1
1.816084083E1	7.060816956E-1	9.840087433E0	3.450025635E0	1.045124629E1
1.817081183E1	-1.496887207E-3	9.497899017E0	1.913919983E0	9.688817146E0
1.818078383E1	-2.510279846E-1	9.238338776E0	8.894503784E-1	9.284451538E0
1.819075583E1	-1.537303162E-1	9.228309631E0	5.495072937E-1	9.245933697E0
1.820072783E1	3.129991150E-1	9.233848114E0	5.670208740E-1	9.256534563E0
1.821069983E1	1.012494507E0	9.254056091E0	8.904981995E-1	9.351774501E0
1.822067183E1	1.549278259E0	9.309740295E0	1.243164825E0	9.519295472E0
1.823064246E1	1.786385193E0	9.232949982E0	1.427880707E0	9.511959879E0
1.824061446E1	1.787433014E0	8.984915771E0	1.296154633E0	9.252223788E0
1.825058646E1	1.578168182E0	8.664731598E0	1.063388672E0	8.871244780E0
1.826055846E1	1.332828369E0	8.398585052E0	1.058149567E0	8.569267346E0
1.827053046E1	1.049467621E0	8.116122437E0	1.220412140E0	8.274190684E0
1.828050146E1	8.258326721E-1	7.820187836E0	1.427431641E0	7.992177330E0
1.829047346E1	6.670129395E-1	7.513176270E0	1.635648651E0	7.718035400E0
1.830044546E1	6.298901367E-1	7.320377197E0	1.854493561E0	7.577851296E0
1.831041746E1	7.096742249E-1	7.183561707E0	2.071093140E0	7.509768511E0
1.832038846E1	7.711962891E-1	7.134014740E0	2.242486725E0	7.517822606E0
1.833036046E1	8.113128662E-1	7.146887970E0	2.132465515E0	7.502242691E0
1.834033246E1	8.527766418E-1	7.176975403E0	1.753453674E0	7.437123350E0
1.835030446E1	8.101153564E-1	7.318431244E0	1.214873657E0	7.462683215E0
1.836027646E1	7.327262878E-1	7.483238525E0	7.197033691E-1	7.553391264E0
1.837024746E1	6.047424316E-1	7.626939697E0	3.600013733E-1	7.659342240E0
1.838021946E1	5.893244934E-1	7.758965149E0	1.847158813E-1	7.783505862E0
1.839019146E1	6.664141846E-1	7.872279510E0	2.884501648E-1	7.905700225E0
1.840016346E1	6.873706055E-1	8.016130371E0	5.748046875E-1	8.066053862E0
1.841013546E1	5.999523926E-1	8.135581970E0	9.166937256E-1	8.209017253E0
1.842010746E1	4.114942932E-1	8.207881622E0	1.040785675E0	8.283832634E0
1.843007846E1	1.203497314E-1	8.336464233E0	8.815168762E-1	8.383805340E0
1.844005046E1	-1.490899658E-1	8.444389801E0	7.194039917E-1	8.476289815E0
1.845002246E1	-2.001338196E-1	8.612340546E0	6.979985046E-1	8.642896802E0
1.845999446E1	-1.417552185E-1	8.913364563E0	7.921527100E-1	8.949618332E0
1.846996546E1	1.886077881E-2	9.332642670E0	8.975335693E-1	9.375720849E0
1.847993746E1	-1.332229614E-2	9.687404938E0	7.670050049E-1	9.717730630E0
1.848990946E1	7.035369873E-3	9.930200043E0	5.525010681E-1	9.945560809E0
1.849988146E1	2.127076721E-1	1.017733612E1	6.210585022E-1	1.019848659E1
1.850985346E1	5.843847656E-1	1.053808594E1	1.027313690E0	1.060415646E1
1.851982446E1	1.025068359E0	1.095422058E1	1.579964447E0	1.111494495E1
1.852979646E1	1.277293854E0	1.113145203E1	1.638941803E0	1.132372880E1
1.853976846E1	1.370250549E0	1.124461670E1	1.266067200E0	1.139832959E1
1.854974046E1	1.106049957E0	1.139774826E1	7.548802185E-1	1.147614291E1
1.855971246E1	8.162525940E-1	1.148471741E1	5.873785400E-1	1.152866062E1
1.856968346E1	5.954617310E-1	1.149923721E1	8.949888611E-1	1.154937385E1
1.857965546E1	3.990701294E-1	1.147798141E1	1.525777130E0	1.158582367E1
1.858962746E1	1.678010559E-1	1.146271317E1	2.210453339E0	1.167510404E1
1.859959946E1	6.780899048E-2	1.153366562E1	2.641407166E0	1.183245843E1
1.860957146E1	3.026705933E-1	1.163680115E1	3.056943054E0	1.203543316E1
1.861954246E1	8.400531006E-1	1.181448166E1	3.383414154E0	1.231808254E1
1.862951446E1	1.209784241E0	1.201162170E1	3.196153564E0	1.248831580E1
1.863948646E1	1.413061523E0	1.224618393E1	2.630629578E0	1.260499804E1
1.864945846E1	1.424138489E0	1.222343124E1	1.787133636E0	1.243520359E1
1.865943046E1	1.247056732E0	1.206027054E1	1.126707001E0	1.217681176E1
1.866940146E1	1.182241516E0	1.188977509E1	1.018482056E0	1.199173683E1
1.867937346E1	1.319206696E0	1.170146667E1	1.585802307E0	1.188189369E1
1.868934546E1	1.319506073E0	1.131317413E1	2.690654755E0	1.170335970E1
1.869931746E1	1.473086700E0	1.086740112E1	3.896247711E0	1.163834773E1
1.870928946E1	1.610950012E0	1.052446426E1	5.073998566E0	1.179427698E1
1.871926046E1	1.652563477E0	1.008931915E1	5.955665131E0	1.183195986E1
1.872923246E1	1.669478302E0	9.610015869E0	6.342460785E0	1.163470548E1
1.873920446E1	1.622326355E0	9.303303680E0	6.154900818E0	1.127236471E1
1.874917646E1	1.494192810E0	9.170230408E0	5.303770752E0	1.069839811E1
1.875914846E1	1.457070007E0	9.143286438E0	3.966900787E0	1.007268791E1
1.876911946E1	1.551822968E0	9.161548462E0	2.546803894E0	9.634746225E0
1.877909146E1	1.701062622E0	9.194180603E0	1.465901642E0	9.464430180E0
1.878906346E1	1.887125702E0	9.238488464E0	7.942483521E-1	9.462649891E0
1.879903546E1	1.905986481E0	9.210496674E0	3.767665100E-1	9.413181526E0
1.880900746E1	1.845661926E0	9.078471222E0	1.508862305E-1	9.265412799E0
1.881897846E1	1.764380951E0	8.961714020E0	1.914518738E-1	9.135754601E0
1.882895046E1	1.802102509E0	8.868008881E0	5.786965942E-1	9.067747499E0
1.883892246E1	1.811832275E0	8.739126892E0	1.063837738E0	8.988149185E0
1.884889446E1	1.715732117E0	8.585845642E0	1.393302612E0	8.865764166E0
1.885886646E1	1.528321838E0	8.403075714E0	1.627864838E0	8.694676131E0
1.886883746E1	1.253643036E0	8.109685822E0	1.826501770E0	8.406826613E0
1.887880946E1	9.984237671E-1	7.818541260E0	1.887574768E0	8.104898269E0
1.888878146E1	7.604187012E-1	7.634274445E0	1.905387726E0	7.905117664E0
1.889875346E1	4.959187317E-1	7.489974518E0	1.757345581E0	7.709339606E0
1.890872546E1	2.314187622E-1	7.332501984E0	1.434916077E0	7.475167164E0
1.891869646E1	1.621128845E-1	7.301217041E0	1.166075134E0	7.395524463E0
1.892866846E1	1.514849854E-1	7.344626770E0	1.044078827E0	7.420012850E0
1.893864046E1	2.899470520E-1	7.492219849E0	1.046024780E0	7.570442219E0
1.894861246E1	4.531077576E-1	7.623796234E0	1.073567505E0	7.712335758E0
1.895858446E1	6.132746887E-1	7.729775848E0	1.097966766E0	7.831415679E0
1.896855546E1	6.761439514E-1	7.879763947E0	1.131497040E0	7.989251282E0
1.897852746E1	5.786965942E-1	8.048163757E0	1.120420074E0	8.146359356E0
1.898849946E1	4.451742554E-1	8.108787689E0	1.018182678E0	8.184577807E0
1.899847146E1	3.978726196E-1	8.112978973E0	9.298663330E-1	8.175780198E0
1.900844346E1	3.968247986E-1	8.270750885E0	1.065184937E0	8.348497414E0
1.901841446E1	2.974314880E-1	8.534053345E0	1.252146149E0	8.630550501E0
1.902838646E1	3.504212952E-1	8.673114166E0	1.368903351E0	8.787468396E0
1.903835846E1	4.224215698E-1	8.794362030E0	1.352287903E0	8.907745285E0
1.904833046E1	5.071453857E-1	8.964258728E0	1.259331207E0	9.066479255E0
1.905830246E1	5.977070618E-1	9.140292664E0	9.639953613E-1	9.210401227E0
1.906827346E1	5.993536377E-1	9.400002594E0	4.559518433E-1	9.430120128E0
1.907824546E1	7.345225525E-1	9.714199219E0	1.216969299E-1	9.742689566E0
1.908821746E1	8.975335693E-1	1.010114456E1	6.481521606E-2	1.014114831E1
1.909818946E1	1.216969299E0	1.050964508E1	3.243754578E-1	1.058484168E1
1.910816046E1	1.420396271E0	1.090392517E1	6.466552734E-1	1.101504756E1
1.911813246E1	1.604363708E0	1.119252502E1	8.758287048E-1	1.134079694E1
1.912810446E1	1.783690796E0	1.145448029E1	1.259331207E0	1.166072839E1
1.913807646E1	1.697619781E0	1.160027710E1	1.679357758E0	1.184350388E1
1.914804846E1	1.360969849E0	1.155192764E1	1.822759552E0	1.177377270E1
1.915801946E1	9.906399536E-1	1.149459686E1	1.968855743E0	1.170399579E1
1.916799146E1	6.649172974E-1	1.143816422E1	2.207908630E0	1.166827220E1
1.917796346E1	4.736151123E-1	1.140777740E1	2.338736572E0	1.165467225E1
1.918793546E1	3.820056152E-1	1.151600235E1	2.139500885E0	1.171928763E1
1.919790746E1	2.297721863E-1	1.167257675E1	1.635948029E0	1.178890026E1
1.920787846E1	-9.475296021E-2	1.178693893E1	9.117539978E-1	1.182252946E1
1.921785046E1	-2.412982178E-1	1.204066132E1	5.161267090E-1	1.205413359E1
1.922782321E1	-1.338217163E-1	1.249796036E1	3.474275208E-1	1.250350460E1
1.923779521E1	-1.466949463E-2	1.293355453E1	6.456074524E-1	1.294966629E1
1.924776721E1	7.053332520E-1	1.305360489E1	1.823957062E0	1.319927706E1
1.925773821E1	1.584754486E0	1.299208282E1	3.636986847E0	1.358430478E1
1.926771021E1	2.330952759E0	1.268581970E1	5.046156464E0	1.385016452E1
1.927768221E1	2.760110321E0	1.214125214E1	5.657784576E0	1.367621069E1
1.928765421E1	2.739303589E0	1.136736145E1	5.368735657E0	1.286639083E1
1.929762621E1	2.080972595E0	1.042462189E1	4.334087219E0	1.147987371E1
1.930759721E1	9.349557495E-1	9.576036530E0	2.914589081E0	1.005333016E1
1.931756921E1	-2.303709412E-1	8.860674133E0	1.810335388E0	9.046653032E0
1.932754121E1	-1.010099487E0	8.264913025E0	1.215622101E0	8.414679161E0
1.933751321E1	-1.470841370E0	8.021219788E0	1.078806610E0	8.226005405E0
1.934748521E1	-1.478774872E0	8.108338623E0	1.329385529E0	8.348604448E0
1.935745621E1	-1.065933380E0	8.210126953E0	1.774559784E0	8.467081019E0
1.936742821E1	-5.757028198E-1	8.434360657E0	2.103874969E0	8.711840409E0
1.937740021E1	-1.441502380E-1	8.790769501E0	2.268233185E0	9.079828715E0
1.938737221E1	1.044827271E-1	9.025032349E0	2.251917114E0	9.302325313E0
1.939734421E1	1.170565796E-1	9.082961884E0	1.954186249E0	9.291541461E0
1.940731521E1	5.239105225E-2	9.031618652E0	1.721869354E0	9.194439318E0
1.941728721E1	6.960525513E-2	9.010811920E0	1.787732391E0	9.186705800E0
1.942725921E1	1.525328064E-1	9.015152893E0	2.029030609E0	9.241926918E0
1.943723121E1	3.007246399E-1	8.956175537E0	2.256707153E0	9.241008751E0
1.944720321E1	4.626878357E-1	8.912017365E0	2.494113464E0	9.265998894E0
1.945717421E1	6.623725891E-1	8.885522461E0	2.673590240E0	9.302651860E0
1.946714621E1	7.972421265E-1	8.850195923E0	2.685565338E0	9.282985730E0
1.947711821E1	8.536747742E-1	8.720864868E0	2.411784668E0	9.088396446E0
1.948709021E1	8.375083923E-1	8.574319611E0	1.980681152E0	8.839879802E0
1.949706221E1	7.586224365E-1	8.466394043E0	1.559008026E0	8.642097090E0
1.950703321E1	6.912625122E-1	8.321794739E0	1.208886108E0	8.437506572E0
1.951700521E1	6.301895142E-1	8.170010376E0	8.931925964E-1	8.242815137E0
1.952697721E1	6.683601379E-1	8.046666870E0	7.366181946E-1	8.107907212E0
1.953694921E1	6.906637573E-1	7.954159241E0	7.279362488E-1	8.017203804E0
1.954692021E1	6.225553894E-1	7.855963440E0	6.571334839E-1	7.907942918E0
1.955689221E1	4.918771362E-1	7.719297638E0	5.923182678E-1	7.757598860E0
1.956686421E1	2.606080627E-1	7.662565613E0	4.966671753E-1	7.683066225E0
1.957683621E1	2.076182556E-1	7.700736237E0	6.661148071E-1	7.732279926E0
1.958680821E1	4.441264343E-1	7.915389862E0	1.219963074E0	8.021156703E0
1.959677921E1	5.206173706E-1	8.048463135E0	1.505569153E0	8.204604790E0
1.960675121E1	3.966751099E-1	8.186027069E0	1.175804901E0	8.279547541E0
1.961672321E1	-3.861968994E-2	8.406368866E0	5.921685791E-1	8.427288569E0
1.962669521E1	-2.880010986E-1	8.590186615E0	1.607656860E-1	8.596516522E0
1.963666721E1	-4.525090027E-1	8.764873352E0	6.286926270E-3	8.776548798E0
1.964663821E1	-3.228785706E-1	9.155261536E0	2.460882568E-1	9.164257951E0
1.965661021E1	-1.760339355E-1	9.592951355E0	5.854325867E-1	9.612410466E0
1.966658221E1	-1.472937012E-1	9.986033936E0	8.068222046E-1	1.001965724E1
1.967655421E1	-1.410067749E-1	1.029020142E1	9.521699524E-1	1.033512243E1
1.968652621E1	-5.328918457E-2	1.054437286E1	9.830058289E-1	1.059022848E1
1.969649721E1	1.773811340E-1	1.086725143E1	1.145268402E0	1.092887266E1
1.970646921E1	3.634442139E-1	1.123039627E1	1.438358917E0	1.132796400E1
1.971644121E1	5.858816528E-1	1.156420212E1	1.549128571E0	1.168220130E1
1.972641321E1	6.414161682E-1	1.185893921E1	1.424737244E0	1.196142676E1
1.973638521E1	5.697152710E-1	1.207449097E1	1.318607941E0	1.215963135E1
1.974635621E1	3.430865479E-1	1.220007980E1	1.386566620E0	1.228341250E1
1.975632821E1	1.251397705E-1	1.222657471E1	1.540596313E0	1.232388843E1
1.976630021E1	-1.796264648E-3	1.212358887E1	1.815574493E0	1.225878138E1
1.977627221E1	5.987548828E-2	1.198901871E1	2.252515869E0	1.219893366E1
1.978624421E1	4.080514526E-1	1.198033676E1	2.953508148E0	1.234577601E1
1.979621521E1	8.683442688E-1	1.202629120E1	3.581901398E0	1.257838302E1
1.980618721E1	1.269060974E0	1.202135147E1	3.756588135E0	1.265841070E1
1.981615921E1	1.547931061E0	1.187989563E1	3.050955505E0	1.236269955E1
1.982613121E1	1.394500122E0	1.168619843E1	1.796414337E0	1.190541762E1
1.983610321E1	1.225202179E0	1.150477570E1	6.906637573E-1	1.159042711E1
1.984607421E1	1.345252533E0	1.132619705E1	3.278182983E-1	1.141051747E1
1.985604621E1	1.860181732E0	1.106588837E1	1.007255402E0	1.126626490E1
1.986601821E1	2.449655914E0	1.078641953E1	2.385439453E0	1.131538694E1
1.987599021E1	2.855012970E0	1.033840118E1	3.684887238E0	1.134072449E1
1.988596121E1	2.878364410E0	9.686207428E0	4.342769165E0	1.099851081E1
1.989593321E1	2.384391632E0	8.915609894E0	4.186194763E0	1.013398489E1
1.990590521E1	1.723216553E0	8.317603455E0	3.353775787E0	9.132349892E0
1.991587721E1	1.044677582E0	7.937843170E0	2.288590851E0	8.326965445E0
1.992584921E1	6.942562866E-1	7.719896393E0	1.394051056E0	7.875415573E0
1.993582021E1	6.026467896E-1	7.635471954E0	6.968009949E-1	7.690848246E0
1.994579221E1	7.523355103E-1	7.741152191E0	1.538800049E-1	7.779146806E0
1.995576421E1	1.088686066E0	7.986192627E0	-2.324665833E-1	8.063408134E0
1.996573621E1	1.292861481E0	8.247399445E0	-4.616400146E-1	8.360873155E0
1.997570821E1	1.506317596E0	8.403375092E0	-4.598437500E-1	8.549687825E0
1.998567921E1	1.694775696E0	8.518785095E0	-2.549198914E-1	8.689473420E0
1.999565121E1	1.913470917E0	8.630153503E0	8.726852417E-2	8.840166075E0
2.000562321E1	2.078128510E0	8.722661133E0	4.617897034E-1	8.978679473E0
2.001559521E1	2.177521820E0	8.820856934E0	7.813751221E-1	9.119192146E0
2.002556721E1	2.086361389E0	8.746461639E0	1.063837738E0	9.054570436E0
2.003553821E1	1.836680603E0	8.498726807E0	1.179547119E0	8.774570324E0
2.004551021E1	1.555864563E0	8.226443024E0	1.216669922E0	8.460222518E0
2.005548221E1	1.209035797E0	7.979456635E0	1.150806885E0	8.152168560E0
2.006545421E1	8.494834900E-1	7.774233398E0	1.002615051E0	7.884514194E0
2.007542621E1	6.399192810E-1	7.694898376E0	9.798623657E-1	7.783385380E0
2.008539721E1	6.143225098E-1	7.723189545E0	1.083896027E0	7.823035184E0
2.009536921E1	6.638694763E-1	7.837252350E0	1.180295563E0	7.953385738E0
2.010534121E1	7.529342651E-1	7.961493988E0	1.142723694E0	8.078249437E0
2.011531321E1	8.411009216E-1	8.099506989E0	9.376501465E-1	8.196868427E0
2.012528521E1	9.791139221E-1	8.244255981E0	7.584727478E-1	8.336768059E0
2.013525621E1	1.061891785E0	8.412506104E0	7.265890503E-1	8.510335173E0
2.014522821E1	1.181343384E0	8.521030426E0	7.586224365E-1	8.635915685E0
2.015520021E1	1.344803467E0	8.644822998E0	8.764274597E-1	8.792586998E0
2.016517221E1	1.424587555E0	8.692873077E0	9.131011963E-1	8.856028785E0
2.017514321E1	1.416803741E0	8.704997864E0	8.608598328E-1	8.861455879E0
2.018511521E1	1.388662262E0	8.711135101E0	8.936416626E-1	8.866276166E0
2.019508721E1	1.349743195E0	8.699160004E0	1.011596375E0	8.861180434E0
2.020505921E1	1.249900818E0	8.690028992E0	9.833052063E-1	8.834350291E0
2.021503121E1	1.260828094E0	8.670120392E0	7.852670288E-1	8.796437881E0
2.022500137E1	1.138682098E0	8.700058136E0	5.966592407E-1	8.794521632E0
2.023497337E1	1.141675873E0	8.964258728E0	2.799179077E-1	9.041001735E0
2.024494537E1	1.242266693E0	9.315129089E0	2.321672058E-1	9.400465845E0
2.025491737E1	1.452429657E0	9.631121979E0	3.565585327E-1	9.746547926E0
2.026488937E1	1.616488495E0	9.929451599E0	5.766009521E-1	1.007668163E1
2.027486038E1	1.645528107E0	1.011192215E1	6.740483093E-1	1.026708690E1
2.028483238E1	1.567240906E0	1.026924500E1	6.707551575E-1	1.040978142E1
2.029480438E1	1.387764130E0	1.036235138E1	7.105723572E-1	1.047898509E1
2.030477638E1	1.285077667E0	1.047581543E1	8.723858643E-1	1.059033477E1
2.031474837E1	1.339414673E0	1.065873505E1	1.275497589E0	1.081802008E1
2.032471937E1	1.464704132E0	1.090527237E1	1.682351532E0	1.113106600E1
2.033469137E1	1.568288727E0	1.117680771E1	1.921853485E0	1.144875892E1
2.034466337E1	1.612147522E0	1.135643417E1	1.939816132E0	1.163316395E1
2.035463537E1	1.521286469E0	1.142259659E1	1.812580719E0	1.166513927E1
2.036460637E1	1.357527008E0	1.144819336E1	1.671573944E0	1.164895576E1
2.037457837E1	1.080752563E0	1.151510422E1	1.425934753E0	1.165328027E1
2.038455037E1	8.238867188E-1	1.164578247E1	1.129251709E0	1.172937544E1
2.039452237E1	6.583309937E-1	1.189950485E1	1.016985168E0	1.196101477E1
2.040449437E1	6.915618896E-1	1.213900681E1	1.088386688E0	1.220730640E1
2.041446537E1	9.003776550E-1	1.239093292E1	1.221310272E0	1.248348899E1
2.042443737E1	1.116079102E0	1.264420624E1	1.382525024E0	1.276843606E1
2.043440937E1	1.188229065E0	1.282188675E1	1.578467560E0	1.297321194E1
2.044438137E1	1.319206696E0	1.279943344E1	1.884431305E0	1.300449476E1
2.045435337E1	1.255289612E0	1.259331207E1	2.289039917E0	1.286106390E1
2.046432437E1	1.036594391E0	1.220576797E1	2.825075226E0	1.257125092E1
2.047429637E1	9.108558655E-1	1.168679718E1	3.425027618E0	1.221235853E1
2.048426837E1	8.795709229E-1	1.110211304E1	3.868555298E0	1.178966832E1
2.049424037E1	8.740324402E-1	1.050949539E1	4.250860291E0	1.137027877E1
2.050421237E1	8.864566040E-1	1.001836670E1	4.401297455E0	1.097838312E1
2.051418337E1	7.848179626E-1	9.642198944E0	4.073778534E0	1.049683816E1
2.052415537E1	4.611909485E-1	9.339079285E0	3.412453766E0	9.953689752E0
2.053412737E1	6.975494385E-2	9.074429626E0	2.540666656E0	9.423647163E0
2.054409937E1	-2.505789185E-1	8.875193939E0	1.721420288E0	9.044066843E0
2.055407037E1	-2.100132751E-1	8.851243744E0	1.371897125E0	8.959393010E0
2.056404237E1	4.505630493E-2	8.928932190E0	1.433119812E0	9.043323090E0
2.057401437E1	2.194436646E-1	9.040599976E0	1.630559235E0	9.189087379E0
2.058398637E1	2.547702026E-1	9.106313324E0	1.582509155E0	9.246306584E0
2.059395838E1	1.371148682E-1	9.102421417E0	1.439406738E0	9.216548589E0
2.060392938E1	1.227447510E-2	9.050629120E0	1.296753387E0	9.143063353E0
2.061390137E1	1.074765015E-1	9.080716553E0	1.247505798E0	9.166637062E0
2.062387337E1	3.110531616E-1	9.164392548E0	1.420545959E0	9.279051442E0
2.063384537E1	4.748126221E-1	9.184600525E0	1.671424255E0	9.347512657E0
2.064381737E1	5.682183838E-1	9.062604218E0	1.998194733E0	9.297658282E0
2.065378837E1	6.126759338E-1	8.866212616E0	2.228565674E0	9.162510732E0
2.066376037E1	6.002517700E-1	8.628357239E0	2.321222992E0	8.955273698E0
2.067373237E1	5.774990845E-1	8.428373108E0	2.285746765E0	8.751892179E0
2.068370437E1	5.580395508E-1	8.216713257E0	2.159708862E0	8.514113416E0
2.069367637E1	5.406756592E-1	7.981701965E0	1.845961304E0	8.210205209E0
2.070364737E1	5.315446472E-1	7.728278961E0	1.346749420E0	7.862732948E0
2.071361937E1	5.300477600E-1	7.569159851E0	8.119116211E-1	7.631011202E0
2.072359137E1	5.655239868E-1	7.475754089E0	3.439846802E-1	7.505001136E0
2.073356337E1	7.059320068E-1	7.495213623E0	-1.062789917E-2	7.528391608E0
2.074353537E1	9.081614685E-1	7.621850281E0	-1.231938171E-1	7.676752938E0
2.075350637E1	1.104403381E0	7.735913086E0	-6.975494385E-2	7.814660828E0
2.076347837E1	1.114582214E0	7.763306122E0	-7.020401001E-2	7.843222811E0
2.077345037E1	8.942404175E-1	7.776628418E0	-9.879455566E-2	7.828497674E0
2.078342237E1	6.358776855E-1	7.782166901E0	-9.086105347E-2	7.808630983E0
2.079339337E1	4.799020386E-1	7.875572662E0	-1.616638184E-2	7.890197214E0
2.080336537E1	4.038601685E-1	8.053253174E0	8.846603394E-2	8.063858627E0
2.081333737E1	3.959266663E-1	8.286019135E0	2.591111755E-1	8.299518638E0
2.082330937E1	3.541635132E-1	8.510103149E0	2.751278687E-1	8.521911919E0
2.083328137E1	3.914360046E-1	8.741372223E0	5.927673340E-2	8.750332806E0
2.084325237E1	5.301974487E-1	9.112600250E0	-1.842668152E-1	9.129871134E0
2.085322437E1	7.734416199E-1	9.611213379E0	-3.109034729E-1	9.647294726E0
2.086319637E1	1.113983459E0	1.019934036E1	-2.998265076E-1	1.026437523E1
2.087316837E1	1.359173584E0	1.073462723E1	-1.416055298E-1	1.082125809E1
2.088313938E1	1.490749969E0	1.107980942E1	1.496887207E-4	1.117964723E1
2.089311138E1	1.519939270E0	1.126287872E1	1.963916016E-1	1.136667155E1
2.090308338E1	1.500928802E0	1.133622620E1	5.801934814E-1	1.144986621E1
2.091305538E1	1.557960205E0	1.137694153E1	1.038540344E0	1.152998719E1
2.092302737E1	1.449286194E0	1.135329071E1	1.222507782E0	1.151052413E1
2.093299837E1	1.066083069E0	1.124282043E1	1.035845947E0	1.134065788E1
2.094297037E1	5.472619629E-1	1.110375961E1	5.608836365E-1	1.113137744E1
2.095294237E1	6.586303711E-2	1.108010880E1	2.513273621E-1	1.108315453E1
2.096291437E1	-8.187973022E-2	1.117650833E1	3.391946411E-1	1.118195402E1
2.097288637E1	4.131408691E-2	1.142244690E1	6.273454285E-1	1.143973611E1
2.098285737E1	4.182302856E-1	1.177211975E1	9.244775391E-1	1.181576822E1
2.099282937E1	1.203946381E0	1.219693634E1	1.652413788E0	1.236710210E1
2.100280137E1	2.013013916E0	1.265423538E1	2.608775024E0	1.307622290E1
2.101277337E1	2.521057434E0	1.280212784E1	3.061134338E0	1.340226664E1
2.102274437E1	2.655328217E0	1.264510437E1	2.749781799E0	1.321025104E1
2.103271637E1	2.589465179E0	1.242296631E1	2.409239960E0	1.291665046E1
2.104268837E1	2.374063110E0	1.194935120E1	2.219734039E0	1.238347241E1
2.105266037E1	2.102078705E0	1.135628448E1	2.303260345E0	1.177662687E1
2.106263237E1	1.880090332E0	1.068657715E1	2.710263977E0	1.118406016E1
2.107260337E1	1.674418030E0	1.005114853E1	3.134481812E0	1.066087420E1
2.108257537E1	1.313817902E0	9.429790649E0	3.542682953E0	1.015862548E1
2.109254737E1	1.010698242E0	8.869805145E0	3.705693970E0	9.665770639E0
2.110251937E1	8.370593262E-1	8.520581360E0	3.787723389E0	9.362041631E0
